vx0,vy0,vx1,vy1
-0.3187803634232396,-0.46883907088000326,0.31878036342323973,0.46883907088000326
-0.3421777391799073,-0.4705197267632348,0.3421777391799074,0.4705197267632348
-0.3652582117110363,-0.4721982122526184,0.3652582117110364,0.4721982122526184
-0.36522793486170463,-0.4738884436266945,0.36522793486170474,0.4738884436266945
-0.3421174813662927,-0.4756133908752051,0.34211748136629283,0.4756133908752051
-0.3187519575941782,-0.4773808259411928,0.3187519575941783,0.4773808259411928
-0.29514944916446556,-0.47918990593952965,0.29514944916446567,0.47918990593952965
-0.2713287414127667,-0.4810396778773617,0.2713287414127668,0.4810396778773617
-0.2473092725194464,-0.4829290792694855,0.2473092725194465,0.4829290792694855
-0.2231110825490513,-0.4848569393264312,0.2231110825490514,0.4848569393264312
-0.19875475865477793,-0.48682198072215666,0.19875475865477804,0.48682198072215666
-0.1742613767432214,-0.4888228219429751,0.1742613767432215,0.4888228219429751
-0.14965243993362465,-0.4908579802138856,0.14965243993362476,0.4908579802138856
-0.12494981418178083,-0.4929258749929207,0.12494981418178094,0.4929258749929207
-0.100175661471012,-0.4950248320185564,0.10017566147101212,0.4950248320185564
-0.07535237100069987,-0.4971530878897295,0.07535237100069998,0.4971530878897295
-0.05050248882618612,-0.49930879515265864,0.05050248882618623,0.49930879515265864
-0.02564864642207308,-0.5014900278635556,0.02564864642207319,0.5014900278635556
-0.0008134886537146703,-0.5036947875915212,0.0008134886537147813,0.5036947875915212
0.02398039835124219,-0.5059210098215228,-0.02398039835124208,0.5059210098215228
0.0487105589381505,-0.5081665707134135,-0.04871055893815039,0.5081665707134135
0.07335473877896001,-0.5104292941695487,-0.0733547387789599,0.5104292941695487
0.0978909543659312,-0.5127069591607148,-0.0978909543659311,0.5127069591607148
0.12229756068319442,-0.514997307257877,-0.1222975606831943,0.514997307257877
0.14655331661508086,-0.5172980503156756,-0.14655331661508075,0.5172980503156756
0.170637447676258,-0.519606878252699,-0.17063744767625788,0.519606878252699
0.1945297056792566,-0.5219214668733203,-0.19452970567925648,0.5219214668733203
0.21821042498944287,-0.5242394856763067,-0.21821042498944276,0.5242394856763067
0.24166057505528343,-0.5265586055964764,-0.24166057505528332,0.5265586055964764
0.26486180894223676,-0.5288765066273492,-0.26486180894223665,0.5288765066273492
0.2877965076411211,-0.5311908852749856,-0.28779650764112097,0.5311908852749856
0.31044781996567766,-0.5334994617959699,-0.31044781996567755,0.5334994617959699
0.33279969789859964,-0.5357999871757266,-0.33279969789859953,0.5357999871757266
0.35483692728986266,-0.538090249806988,-0.35483692728986255,0.538090249806988
0.3549628927701479,-0.5403727555400992,-0.3549628927701478,0.5403727555400992
0.3332265553856757,-0.5426776353249881,-0.3332265553856756,0.5426776353249881
0.3112742756377765,-0.5450308133865767,-0.3112742756377764,0.5450308133865767
0.2891227032273783,-0.5474310184713874,-0.2891227032273782,0.5474310184713874
0.26678905022621346,-0.5498768585391773,-0.26678905022621335,0.5498768585391773
0.2442910485961905,-0.5523668226049875,-0.24429104859619039,0.5523668226049875
0.22164690458738456,-0.554899283188572,-0.22164690458738445,0.554899283188572
0.1988752502449409,-0.5574724993693786,-0.1988752502449408,0.5574724993693786
0.17599509228515042,-0.5600846204398393,-0.1759950922851503,0.5600846204398393
0.1530257586287052,-0.5627336901442598,-0.1530257586287051,0.5627336901442598
0.12998684290423423,-0.5654176514851446,-0.12998684290423412,0.5654176514851446
0.10689814725724744,-0.5681343520734394,-0.10689814725724733,0.5681343520734394
0.08377962381821547,-0.570881549993993,-0.08377962381821535,0.570881549993993
0.060651315198370165,-0.5736569201526118,-0.060651315198370054,0.5736569201526118
0.037533294392677004,-0.5764580610664827,-0.03753329439267689,0.5764580610664827
0.01444560447611708,-0.5792825020555297,-0.01444560447611697,0.5792825020555297
-0.0085918015181893,-0.5821277107885257,0.008591801518189411,0.5821277107885257
-0.03155912015242851,-0.584991101134545,0.03155912015242862,0.584991101134545
-0.054436756188765756,-0.5878700412676688,0.05443675618876587,0.5878700412676688
-0.07720537987534397,-0.5907618619707793,0.07720537987534408,0.5907618619707793
-0.0998459825581749,-0.5936638650828244,0.099845982558175,0.5936638650828244
-0.12233993028172996,-0.5965733320331216,0.12233993028173007,0.5965733320331216
-0.1446690150627536,-0.5994875324060943,0.1446690150627537,0.5994875324060943
-0.16681550354665164,-0.6024037324803033,0.16681550354665176,0.6024037324803033
-0.1887621827833489,-0.605319203686714,0.188762182783349,0.605319203686714
-0.21049240288932117,-0.6082312309328162,0.21049240288932128,0.6082312309328162
-0.23199011639412653,-0.6111371207414397,0.23199011639412664,0.6111371207414397
-0.2532399141027008,-0.614034209155844,0.2532399141027009,0.614034209155844
-0.2742270573384593,-0.6169198693658509,0.2742270573384594,0.6169198693658509
-0.29493750646637423,-0.6197915190133797,0.29493750646637434,0.6197915190133797
-0.3153579456292068,-0.6226466271396641,0.31535794562920694,0.6226466271396641
-0.3354758036635127,-0.6254827207406257,0.3354758036635128,0.6254827207406257
-0.3355417122899386,-0.6283115600110181,0.33554171228993873,0.6283115600110181
-0.3156257371780993,-0.6311688328851566,0.3156257371780994,0.6311688328851566
-0.2955485454236931,-0.63407642479195,0.2955485454236932,0.63407642479195
-0.27532500047255526,-0.6370326332396444,0.27532500047255537,0.6370326332396444
-0.2549703538911639,-0.6400356365741735,0.254970353891164,0.6400356365741735
-0.23450020821979883,-0.6430834971761736,0.23450020821979894,0.6430834971761736
-0.21393047783500574,-0.646174165222136,0.21393047783500585,0.646174165222136
-0.1932773480217762,-0.6493054829975361,0.19327734802177632,0.6493054829975361
-0.17255723247342508,-0.6524751897450547,0.1725572324734252,0.6524751897450547
-0.15178672945278796,-0.6556809270263589,0.15178672945278807,0.6556809270263589
-0.1309825768618357,-0.6589202445714087,0.13098257686183581,0.6589202445714087
-0.11016160647790596,-0.6621906065849591,0.11016160647790607,0.6621906065849591
-0.08934069762330654,-0.6654893984758932,0.08934069762330665,0.6654893984758932
-0.06853673054092388,-0.668813933971311,0.06853673054092399,0.668813933971311
-0.0477665397515728,-0.6721614625739545,0.04776653975157291,0.6721614625739545
-0.027046867669104982,-0.6755291773186282,0.027046867669105093,0.6755291773186282
-0.006394318746747462,-0.6789142227808039,0.006394318746747573,0.6789142227808039
0.014174685577194288,-0.6823137032886227,-0.014174685577194177,0.6823137032886227
0.03464395087417639,-0.6857246912880365,-0.03464395087417628,0.6857246912880365
0.05499755241133129,-0.6891442358098995,-0.054997552411331176,0.6891442358098995
0.0752198762920322,-0.692569370987416,-0.07521987629203208,0.692569370987416
0.09529565882994365,-0.6959971245724866,-0.09529565882994354,0.6959971245724866
0.11521002395264555,-0.6994245264001568,-0.11521002395264544,0.6994245264001568
0.13494851844990158,-0.7028486167515414,-0.13494851844990147,0.7028486167515414
0.15449714490208016,-0.7062664545672511,-0.15449714490208005,0.7062664545672511
0.1738423921458373,-0.7096751254654541,-0.1738423921458372,0.7096751254654541
0.1929712631566298,-0.7130717495212215,-0.19297126315662969,0.7130717495212215
0.2118713002506419,-0.7164534887666977,-0.2118713002506418,0.7164534887666977
0.2305306075319753,-0.7198175543748435,-0.23053060753197518,0.7198175543748435
0.24893787053417143,-0.7231612134929889,-0.24893787053417132,0.7231612134929889
0.2670823730280294,-0.7264817956961271,-0.2670823730280293,0.7264817956961271
0.2849540109899807,-0.7297766990337546,-0.2849540109899806,0.7297766990337546
0.30254330374674365,-0.7330433956480344,-0.30254330374674354,0.7330433956480344
0.3198414023323809,-0.7362794369450959,-0.3198414023323808,0.7362794369450959
0.31986829150211427,-0.7395073220484595,-0.31986829150211415,0.7395073220484595
0.30271931335345464,-0.7427666711700974,-0.30271931335345453,0.7427666711700974
0.28547151935444615,-0.7460724391231282,-0.28547151935444603,0.7460724391231282
0.2681369392357382,-0.7494226503785371,-0.2681369392357381,0.7494226503785371
0.2507278092418284,-0.7528152298789623,-0.2507278092418283,0.7528152298789623
0.23325654422448128,-0.7562480070118438,-0.23325654422448117,0.7562480070118438
0.21573570882033946,-0.7597187199999191,-0.21573570882033935,0.7597187199999191
0.19817798785290566,-0.7632250206912488,-0.19817798785290555,0.7632250206912488
0.1805961561059592,-0.7667644797278723,-0.18059615610595908,0.7667644797278723
0.1630030476211084,-0.7703345920692736,-0.1630030476211083,0.7703345920692736
0.14541152467649499,-0.7739327828440846,-0.14541152467649487,0.7739327828440846
0.1278344466065965,-0.7775564135009385,-0.1278344466065964,0.7775564135009385
0.11028463862457874,-0.7812027882271048,-0.11028463862457863,0.7812027882271048
0.0927748608087092,-0.7848691606015419,-0.09277486080870909,0.7848691606015419
0.07531777741295465,-0.7885527404473051,-0.07531777741295453,0.7885527404473051
0.05792592665906778,-0.7922507008468681,-0.05792592665906767,0.7922507008468681
0.04061169116325852,-0.7959601852828742,-0.04061169116325841,0.7959601852828742
0.023387269145000795,-0.7996783148661302,-0.023387269145000684,0.7996783148661302
0.0062646465587211965,-0.803402195612312,-0.0062646465587210855,0.803402195612312
-0.01074442971885867,-0.8071289257288462,0.010744429718858781,0.8071289257288462
-0.027628477521992646,-0.8108556028737852,0.027628477521992757,0.8108556028737852
-0.04437630373604384,-0.8145793313491724,0.044376303736043954,0.8145793313491724
-0.06097702724153432,-0.8182972291924077,0.060977027241534434,0.8182972291924077
-0.0774201003706446,-0.8220064351304343,0.07742010037064471,0.8220064351304343
-0.09369532879671794,-0.825704115363169,0.09369532879671805,0.825704115363169
-0.10979288978973636,-0.8293874701444583,0.10979288978973648,0.8293874701444583
-0.12570334878339437,-0.8330537401309323,0.12570334878339448,0.8330537401309323
-0.14141767421215581,-0.8367002124714266,0.14141767421215592,0.8367002124714266
-0.15692725058939888,-0.8403242266121091,0.156927250589399,0.8403242266121091
-0.17222388981029835,-0.8439231797950522,0.17222388981029846,0.8439231797950522
-0.1872998406753358,-0.847494532230703,0.18729984067533592,0.847494532230703
-0.20214779664214877,-0.8510358119274943,0.20214779664214888,0.8510358119274943
-0.21676090182472244,-0.8545446191646537,0.21676090182472255,0.8545446191646537
-0.23113275526959728,-0.8580186305971108,0.2311327552695974,0.8580186305971108
-0.24525741354872843,-0.861455602984207,0.24525741354872854,0.861455602984207
-0.25912939171782184,-0.8648533765366763,0.25912939171782196,0.8648533765366763
-0.2727436626973293,-0.8682098778790485,0.2727436626973294,0.8682098778790485
-0.28609565514076934,-0.8715231226272085,0.28609565514076946,0.8715231226272085
-0.29918124986162514,-0.8747912175833092,0.29918124986162525,0.8747912175833092
-0.2991935088559114,-0.8780451337468912,0.2991935088559115,0.8780451337468912
-0.28625169804928335,-0.8813240385380723,0.28625169804928347,0.8813240385380723
-0.27328404490476016,-0.8846342585995861,0.27328404490476027,0.8846342585995861
-0.2602985118338204,-0.8879738726971523,0.2602985118338205,0.8879738726971523
-0.247303095920218,-0.8913409038062441,0.24730309592021812,0.8913409038062441
-0.23430581352704,-0.8947333227535227,0.2343058135270401,0.8947333227535227
-0.2213146848154611,-0.8981490520371814,0.2213146848154612,0.8981490520371814
-0.20833771823872918,-0.9015859698109348,0.2083377182387293,0.9015859698109348
-0.1953828950751397,-0.9050419140154068,0.1953828950751398,0.9050419140154068
-0.18245815406352814,-0.9085146866398114,0.18245815406352825,0.9085146866398114
-0.16957137620412854,-0.9120020580960699,0.16957137620412865,0.9120020580960699
-0.15673036978652274,-0.9155017716869012,0.15673036978652286,0.9155017716869012
-0.14394285570484813,-0.919011548148937,0.14394285570484824,0.919011548148937
-0.13121645311846047,-0.9225290902515783,0.13121645311846059,0.9225290902515783
-0.11855866551388129,-0.9260520874321013,0.1185586655138814,0.9260520874321013
-0.10597686722112357,-0.929578220447469,0.10597686722112368,0.929578220447469
-0.09347829043441162,-0.9331051660233772,0.09347829043441173,0.9331051660233772
-0.08107001278392484,-0.9366306014812871,0.08107001278392495,0.9366306014812871
-0.06875894550153325,-0.9401522093245442,0.06875894550153336,0.9401522093245442
-0.05655182221959459,-0.9436676817651665,0.0565518222195947,0.9436676817651665
-0.044455188437784385,-0.9471747251734821,0.044455188437784496,0.9471747251734821
-0.032475391688674464,-0.9506710644335193,0.032475391688674575,0.9506710644335193
-0.020618572428400598,-0.9541544471878666,0.02061857242840071,0.9541544471878666
-0.008890655674308133,-0.9576226479566424,0.008890655674308244,0.9576226479566424
0.0027026565930242264,-0.9610734721162162,-0.0027026565930241154,0.9610734721162162
0.014155892250468299,-0.9645047597243963,-0.014155892250468188,0.9645047597243963
0.02546381506726858,-0.9679143891799467,-0.02546381506726847,0.9679143891799467
0.03662142995010073,-0.9713002807054775,-0.03662142995010062,0.9713002807054775
0.047623987398419936,-0.9746603996439929,-0.047623987398419824,0.9746603996439929
0.05846698717436445,-0.9779927595606306,-0.05846698717436434,0.9779927595606306
0.06914618119541875,-0.9812954251424065,-0.06914618119541864,0.9812954251424065
0.0796575756617808,-0.9845665148900524,-0.0796575756617807,0.9845665148900524
0.08999743243389687,-0.9878042035973074,-0.08999743243389675,0.9878042035973074
0.10016226967890403,-0.9910067246142793,-0.10016226967890392,0.9910067246142793
0.11014886180774115,-0.9941723718927199,-0.11014886180774104,0.9941723718927199
0.11995423872743825,-0.9972995018122505,-0.11995423872743814,0.9972995018122505
0.1295756844355646,-1.0003865347877237,-0.1295756844355645,1.0003865347877237
0.1390107349859999,-1.0034319566590064,-0.13901073498599978,1.0034319566590064
0.1482571758570886,-1.0064343198655097,-0.1482571758570885,1.0064343198655097
0.1573130387548441,-1.0093922444087688,-0.15731303875484398,1.0093922444087688
0.1661765978851895,-1.0123044186072885,-0.16617659788518938,1.0123044186072885
0.1748463657302631,-1.0151695996487091,-0.174846365730263,1.0151695996487091
0.1833210883645823,-1.0179866139451146,-0.1833210883645822,1.0179866139451146
0.19159974034736504,-1.0207543572979934,-0.19159974034736493,1.0207543572979934
0.19968151922756056,-1.0234717948799805,-0.19968151922756044,1.0234717948799805
0.207565839698156,-1.0261379610410437,-0.2075658396981559,1.0261379610410437
0.21525232743611816,-1.028751958947237,-0.21525232743611805,1.028751958947237
0.22274081266391274,-1.0313129600605364,-0.22274081266391263,1.0313129600605364
0.230031323467938,-1.0338202034685777,-0.2300313234679379,1.0338202034685777
0.2371240789084284,-1.036272995073364,-0.2371240789084283,1.036272995073364
0.24401948195444673,-1.0386707066481817,-0.24401948195444662,1.0386707066481817
0.2507181122765077,-1.041012774772073,-0.2507181122765076,1.041012774772073
0.25074038465888315,-1.0433264633863029,-0.25074038465888304,1.0433264633863029
0.24420577856604764,-1.045639604585387,-0.24420577856604753,1.045639604585387
0.2377150882936986,-1.0479519126054848,-0.2377150882936985,1.0479519126054848
0.23127107955330156,-1.0502622109041393,-0.23127107955330145,1.0502622109041393
0.22487646199404723,-1.0525693236776534,-0.22487646199404712,1.0525693236776534
0.21853388641057805,-1.0548720773611404,-0.21853388641057794,1.0548720773611404
0.21224594209044867,-1.0571693021121147,-0.21224594209044856,1.0571693021121147
0.20601515430620446,-1.0594598332739156,-0.20601515430620435,1.0594598332739156
0.19984398195638972,-1.061742512815379,-0.1998439819563896,1.061742512815379
0.1937348153592158,-1.0640161907433088,-0.1937348153592157,1.0640161907433088
0.1876899742020341,-1.066279726484446,-0.18768997420203398,1.066279726484446
0.1817117056491711,-1.0685319902337966,-0.181711705649171,1.0685319902337966
0.17580218261009686,-1.0707718642663466,-0.17580218261009675,1.0707718642663466
0.1699635021693173,-1.0729982442093762,-0.1699635021693172,1.0729982442093762
0.16419768417880715,-1.075210040272772,-0.16419768417880704,1.075210040272772
0.15850667001323804,-1.0774061784349334,-0.15850667001323793,1.0774061784349334
0.15289232148770668,-1.079585601582068,-0.15289232148770657,1.079585601582068
0.14735641993713483,-1.081747270598882,-0.14735641993713472,1.081747270598882
0.1419006654559981,-1.0838901654088735,-0.141900665455998,1.0838901654088735
0.1365266762965457,-1.0860132859626566,-0.13652667629654558,1.0860132859626566
0.13123598842320164,-1.08811565317295,-0.13123598842320153,1.08811565317295
0.12603005522039018,-1.0901963097950782,-0.12603005522039007,1.0901963097950782
0.12091024735060578,-1.092254321252045,-0.12091024735060567,1.092254321252045
0.1158778527591534,-1.094288776403445,-0.11587785275915329,1.094288776403445
0.1109340768216179,-1.0962987882576858,-0.1109340768216178,1.0962987882576858
0.10608004262978317,-1.0982834946271909,-0.10608004262978306,1.0982834946271909
0.10131679141141355,-1.1002420587264528,-0.10131679141141343,1.1002420587264528
0.0966452830790319,-1.1021736697129878,-0.0966452830790318,1.1021736697129878
0.09206639690258024,-1.104077543171434,-0.09206639690258013,1.104077543171434
0.08758093230063128,-1.1059529215412007,-0.08758093230063117,1.1059529215412007
0.08318960974463153,-1.1077990744882495,-0.08318960974463142,1.1077990744882495
0.07889307177049827,-1.1096152992217423,-0.07889307177049816,1.1096152992217423
0.07469188409176415,-1.1114009207564388,-0.07469188409176404,1.1114009207564388
0.07058653680836263,-1.1131552921218693,-0.07058653680836252,1.1131552921218693
0.06657744570507496,-1.114877794519434,-0.06657744570507484,1.114877794519434
0.06266495363361345,-1.1165678374287011,-0.06266495363361334,1.1165678374287011
0.05884933197229565,-1.118224858664288,-0.05884933197229554,1.118224858664288
0.05513078215726851,-1.119848324384802,-0.055130782157268396,1.119848324384802
0.051509437279269224,-1.121437729055418,-0.05150943727926911,1.121437729055418
0.047985363739959305,-1.1229925953657365,-0.047985363739959194,1.1229925953657365
0.0445585629619387,-1.1245124741046453,-0.04455856296193859,1.1245124741046453
0.041228973146636566,-1.125996943993963,-0.041228973146636455,1.125996943993963
0.03799647107438259,-1.1274456114826916,-0.037996471074382476,1.1274456114826916
0.03486087394108663,-1.1288581105037498,-0.03486087394108652,1.1288581105037498
0.03182194122609309,-1.1302341021950861,-0.03182194122609298,1.1302341021950861
0.028879376585928377,-1.131573274587098,-0.028879376585928266,1.131573274587098
0.0260328297688241,-1.132875342258295,-0.026032829768823987,1.132875342258295
0.023281898545072836,-1.1341400459611493,-0.023281898545072725,1.1341400459611493
0.02062613064845735,-1.1353671522200846,-0.02062613064845724,1.1353671522200846
0.018065025724185186,-1.1365564529035332,-0.018065025724185075,1.1365564529035332
0.015598037278958709,-1.1377077647719898,-0.015598037278958598,1.1377077647719898
0.013224574629013563,-1.1388209290039584,-0.013224574629013452,1.1388209290039584
0.010944004842165542,-1.1398958107016746,-0.010944004842165431,1.1398958107016746
0.008755654670115616,-1.1409322983784393,-0.008755654670115505,1.1409322983784393
0.006658812467474193,-1.1419303034293773,-0.006658812467474082,1.1419303034293773
0.004652730094178036,-1.1428897595873828,-0.004652730094177925,1.1428897595873828
0.002736624798184868,-1.1438106223659745,-0.002736624798184757,1.1438106223659745
0.000909681075541364,-1.1446928684907336,-0.000909681075541253,1.1446928684907336
-0.0008289474948711606,-1.145536495320944,0.0008289474948712716,1.145536495320944
-0.0024801364444034055,-1.1463415202630032,0.0024801364444035166,1.1463415202630032
-0.004044788637804774,-1.1471079801771147,0.004044788637804885,1.1471079801771147
-0.005523832528579651,-1.1478359307787123,0.005523832528579762,1.1478359307787123
-0.006918220448429362,-1.148525446036009,0.006918220448429473,1.148525446036009
-0.008228926932487668,-1.1491766175650038,0.008228926932487779,1.1491766175650038
-0.009456947081874934,-1.1497895540232121,0.009456947081875045,1.1497895540232121
-0.010603294964919427,-1.1503643805033297,0.010603294964919538,1.1503643805033297
-0.011669002058223854,-1.150901237927971,0.011669002058223965,1.150901237927971
-0.01265511572859148,-1.1514002824465672,0.012655115728591591,1.1514002824465672
-0.013562697756669101,-1.1518616848354384,0.013562697756669212,1.1518616848354384
-0.014392822903014118,-1.1522856299020001,0.014392822903014229,1.1522856299020001
-0.015146577517150015,-1.152672315893999,0.015146577517150126,1.152672315893999
-0.01582505819003857,-1.153021953914613,0.015825058190038682,1.153021953914613
-0.016429370450268557,-1.15333476734419,0.01642937045026867,1.15333476734419
-0.01696062750413915,-1.1536109912693493,0.01696062750413926,1.1536109912693493
-0.01741994901970183,-1.1538508719200993,0.017419949019701942,1.1538508719200993
-0.017808459954717446,-1.154054666115585,0.017808459954717557,1.154054666115585
-0.018127289428384527,-1.1542226407190135,0.018127289428384638,1.1542226407190135
-0.01837756963660167,-1.154355072102261,0.01837756963660178,1.154355072102261
-0.018560434810440056,-1.1544522456206117,0.018560434810440167,1.1544522456206117
-0.01867702021742189,-1.1545144550980302,0.018677020217422,1.1545144550980302
-0.018728461205126785,-1.154542002323326,0.018728461205126896,1.154542002323326
-0.018715892286580608,-1.1545351965575201,0.01871589228658072,1.1545351965575201
-0.01864044626681953,-1.1544943540526837,0.01864044626681964,1.1544943540526837
-0.018503253409966232,-1.1544197975824777,0.018503253409966343,1.1544197975824777
-0.01830544064610501,-1.1543118559845833,0.01830544064610512,1.1543118559845833
-0.018048130817197416,-1.1541708637151775,0.018048130817197527,1.1541708637151775
-0.0177324419612403,-1.153997160415571,0.017732441961240412,1.153997160415571
-0.017359486633833025,-1.1537910904910955,0.017359486633833136,1.1537910904910955
-0.01693037126629029,-1.1535530027022955,0.016930371266290403,1.1535530027022955
-0.01644619555941096,-1.1532832497684495,0.01644619555941107,1.1532832497684495
-0.015908051911991346,-1.1529821879834208,0.015908051911991457,1.1529821879834208
-0.015317024883153629,-1.1526501768438089,0.01531702488315374,1.1526501768438089
-0.014674190687545581,-1.1522875786893538,0.014674190687545692,1.1522875786893538
-0.013980616722457139,-1.1518947583555188,0.01398061672245725,1.1518947583555188
-0.013237361125891663,-1.151472082838159,0.013237361125891774,1.151472082838159
