step,Epot,Ekin,Etot
106,-0.04880129467138706,0.27245106491849974,0.2236497702471127
107,-0.04106259743262973,0.2801789198319238,0.23911632239929403
108,-0.032156938366656854,0.28907514747127927,0.25691820910462243
109,-0.02211694228314864,0.29910844647698287,0.2769915041938342
110,-0.010979054228591164,0.3102438239748565,0.2992647697462653
111,0.0012167120600118549,0.3224428279162318,0.32365953997624364
112,0.01442704620244991,0.33566379866375584,0.35009084486620573
113,0.02860563068397902,0.34986213709850245,0.3784677677824815
114,0.04370344466421555,0.3649905864096487,0.40869403107386426
115,0.05966907885416112,0.3809995246580312,0.44066860351219234
116,0.0764490582085152,0.39783726517890794,0.47428632338742316
117,0.09398816920806995,0.41545036190585805,0.509438531113928
118,0.10763949581963507,0.41800137017375133,0.5256408659933864
119,0.09523849048688263,0.40553895309612353,0.5007774435830061
120,0.08370058834401306,0.3939502622146558,0.47765085055866885
121,0.07306443617874246,0.38327265750612716,0.45633709368486963
122,0.06336608658193346,0.3735409568775194,0.43690704345945286
123,0.05463876882023817,0.36478722313895606,0.4194259919591942
124,0.04691267429555489,0.35704056479636015,0.40395323909191505
125,0.040214758868748895,0.35032695271312964,0.39054171158187856
126,0.034568564185711796,0.3446690545616975,0.3792376187474093
127,0.029994059969888236,0.34008608882726654,0.3700801487971548
128,0.026507509039153686,0.3365936999391864,0.3631012089783401
129,0.024121356569321878,0.334203855892939,0.3583252124622609
130,0.02284414486496482,0.3329247694906656,0.3557689143556304
131,0.022680454615065196,0.3327608440742721,0.35544129868933727
132,0.023630873310856282,0.33371264435649606,0.35734351766735234
133,0.0256919911911637,0.33577689267639516,0.3614688838675589
134,0.02885642476229071,0.33894649072121735,0.3678029154835081
135,0.033112867620113555,0.34321056647140286,0.3763234340915164
136,0.03844616798775776,0.3485545458444058,0.38700071383216356
137,0.04483743207796777,0.35496024824087824,0.399797680318846
138,0.05226415210058051,0.36240600493808534,0.41467015703866583
139,0.060700357467211766,0.3708667990344397,0.43156715650165145
140,0.07011678750153612,0.3803144254295752,0.4504312129311113
141,0.08048108374839048,0.39071766912972383,0.4711987528781143
142,0.09175799979120809,0.40204250000105196,0.49380049979226004
143,0.10390962633766984,0.41425228195616903,0.5181619082938389
144,0.11689562921905801,0.4273079944526974,0.5442036236717555
145,0.13067349787106192,0.44116846410838606,0.5718419619794479
146,0.145198801822281,0.45579060419488915,0.6009894060171701
147,0.160425452710812,0.47112965976151516,0.6315551124723271
148,0.17630596937792448,0.4871394561598737,0.6634454255377982
149,0.19279174364881263,0.5037726487887754,0.6965643924375879
150,0.19970476275845994,0.5073636571299431,0.7070684198884031
151,0.19042257169436477,0.49799370157482936,0.6884162732691941
152,0.1819074334418323,0.48940185517900225,0.6713092886208345
153,0.17418644346563328,0.4816144316974479,0.6558008751630812
154,0.1672844023669519,0.47465549744829294,0.6419398998152448
155,0.16122366667255134,0.4685467319954667,0.6297703986680181
156,0.1560240126790025,0.46330730114723817,0.6193313138262406
157,0.1517025147227336,0.4589537435089944,0.6106562582317281
158,0.14827343911876312,0.4554998717117328,0.6037733108304959
159,0.14574815486381615,0.4529566893041193,0.5987048441679355
160,0.14413506203565468,0.45133232414741187,0.5954673861830666
161,0.14343953864163111,0.45063197899114915,0.5940715176327802
162,0.1436639064788362,0.4508578997356252,0.5945218062144614
163,0.14480741636867456,0.4520093617074203,0.5968167780760949
164,0.1468662529229905,0.4540826740893962,0.6009489270123867
165,0.14983355879104376,0.4570712024594926,0.6069047612505364
166,0.15369947812935492,0.4609654092062981,0.614664887335653
167,0.15845121883328106,0.46575291140664704,0.6242041302399282
168,0.16407313287376912,0.4714185555742453,0.6354916884480144
169,0.17054681389728782,0.4779445085212474,0.6484913224185352
170,0.1778512110752849,0.4853103634192937,0.6631615744945786
171,0.1859627580333687,0.4934932600050025,0.6794560180383712
172,0.19485551555255687,0.5024680177492529,0.6973235333018097
173,0.2045013266167277,0.5122072807013786,0.7167086073181063
174,0.2148699822836852,0.5226816726298893,0.7375516549135746
175,0.22592939678240953,0.533859961011395,0.7597893577938045
176,0.23764579018727333,0.545709228369521,0.7833550185567943
177,0.24998387699060276,0.5581950494358703,0.808178926426473
178,0.26290705888810917,0.5712816725952424,0.8341887314833516
179,0.27637762010665584,0.5849322040867402,0.8613098241933961
180,0.2903569236387361,0.5991087934601529,0.889465717098889
181,0.3048056068026053,0.6137728188318814,0.9185784256344867
182,0.3196837746182912,0.6288850705451952,0.9485688451634864
183,0.334951189576877,0.6444059319141313,0.9793571214910083
184,0.3375193285529453,0.6491868032717654,0.9867061318247107
185,0.3317715841314829,0.6433413104782946,0.9751128946097775
186,0.3266340856109763,0.6381180727816698,0.964752158392646
187,0.3221217827809011,0.6335317270831009,0.955653509864002
188,0.31824789043092594,0.6295952046649216,0.9478430950958475
189,0.315023816461143,0.6263196635329331,0.9413434799940761
190,0.31245909932303373,0.6237144295785297,0.9361735289015635
191,0.31056135536008594,0.6217869470785835,0.9323483024386694
192,0.3093362365310856,0.6205427389726027,0.9298789755036883
193,0.3087873989066409,0.6199853772723034,0.9287727761789444
194,0.30891648223155793,0.6201164638695319,0.9290329461010898
195,0.3097231007435239,0.6209356219156572,0.9306587226591811
196,0.3112048453339256,0.6224404978503566,0.9336453431842822
197,0.3133572970305673,0.6246267740614443,0.9379840710920115
198,0.31617405167641893,0.6274881920613822,0.943662243737801
199,0.31964675557465666,0.6310165859716654,0.9506633415463221
200,0.32376515176952675,0.6352019260146873,0.9589670777842141
201,0.32851713653653425,0.6400323716251943,0.9685495081617286
202,0.33388882556542365,0.6454943337111892,0.9793831592766129
203,0.33986462923628014,0.6515725455181849,0.991437174754465
204,0.3464273363143753,0.6582501414819929,1.0046774777963683
205,0.35355820532344084,0.6655087433945384,1.0190669487179793
206,0.361237062801178,0.6733285531551866,1.0345656159563645
207,0.36944240759499997,0.6816884513372454,1.0511308589322454
208,0.37815152032097643,0.6905661007659986,1.068717621086975
209,0.3873405770848798,0.6999380542810061,1.0872786313658858
210,0.3969847665506568,0.7097798658414946,1.1067646323921514
211,0.4070584094391891,0.7200662041293058,1.127124613568495
212,0.41753507954759445,0.7307709678087875,1.148306047356382
213,0.42838772539679054,0.7418674016167818,1.1702551270135724
214,0.4395887916415283,0.7533282124779443,1.1929170041194728
215,0.451110339412025,0.765125684870365,1.21623602428239
216,0.46292416479874404,0.7772317947031302,1.2401559595018743
217,0.47500191474097164,0.789618321010257,1.2646202357512286
218,0.48731519963448977,0.8022569548134957,1.2895721544479855
219,0.4998357020329939,0.8151194045589383,1.314955106591932
220,0.5125352808807607,0.8281774975883069,1.3407127784690678
221,0.5253860707796135,0.8414032771643065,1.3667893479439202
222,0.5383605758602278,0.8547690946296529,1.3931296704898806
223,0.5392872868519621,0.8604800126381085,1.3997672994900707
224,0.5375331029459629,0.8586720955411556,1.3962051984871184
225,0.5361646989553255,0.8572619406875464,1.3934266396428718
226,0.5351854605499031,0.85625291385568,1.3914383744055832
227,0.5345978154153831,0.8556474280498566,1.3902452434652397
228,0.5344032223692573,0.8554469330981275,1.3898501554673848
229,0.5346021648076705,0.8556519093902546,1.3902540741979252
230,0.5351941485318213,0.8562618658008438,1.391456014332665
231,0.5361777039701112,0.857275341812614,1.3934530457827252
232,0.5375503927795278,0.8586899138245049,1.3962403066040325
233,0.5393088187771253,0.8605022055992294,1.3998110243763549
234,0.5414486431205587,0.8627079027752751,1.4041565458958338
235,0.5439646036255249,0.8653017713395728,1.4092663749650978
236,0.5468505380780512,0.8682776799293938,1.415128218007445
237,0.5500994113714427,0.8716286258057846,1.4217280371772274
238,0.5537033462711571,0.8753467643162869,1.429050110587444
239,0.5576536575867256,0.8794234416420547,1.4370770992287802
240,0.561940889507874,0.8838492306039833,1.4457901201118575
241,0.5665548558427403,0.8886139692843045,1.455168825127045
242,0.5714846828794584,0.8937068022044001,1.4651914850838585
243,0.5767188545786746,0.8991162237865002,1.4758350783651748
244,0.5822452597938287,0.9048301238164935,1.487075383610322
245,0.588051241208147,0.9108358346173685,1.4988870758255155
246,0.5941236456726067,0.9171201796378107,1.5112438253104172
247,0.6004488756271505,0.9236695231581792,1.5241183987853297
248,0.6070129412885724,0.9304698208164224,1.537482762104995
249,0.613801513292156,0.9375066706593692,1.5513081839515253
250,0.6207999754806851,0.9447653644301295,1.5655653399108145
251,0.6279934775431919,0.9522309388099128,1.5802244163531047
252,0.6353669872170841,0.9598882263422647,1.5952552135593487
253,0.6429053417803386,0.967721905779326,1.6106272475596648
254,0.650593298575633,0.9757165516030561,1.6263098501786892
255,0.6584155843247487,0.9838566824892045,1.6422722668139533
256,0.6663569430096644,0.9921268084979514,1.6584837515076158
257,0.6744021821157102,1.0005114767923373,1.6749136589080476
258,0.6825362170520748,1.0089953157036422,1.691531532755717
259,0.6907441135854491,1.0175630769815345,1.7083071905669835
260,0.699011128143384,1.02619967608587,1.725210804229254
261,0.7073227458648876,1.0348902303962708,1.7422129762611585
262,0.7156647162966967,1.0436200952348549,1.7592848115315516
263,0.7240230866541326,1.0523748976165364,1.776397984270669
264,0.7323842325855792,1.0611405676600012,1.7935248002455804
265,0.7407348863990358,1.0699033676106149,1.8106382540096506
266,0.7490621627277773,1.078649918444017,1.8277120811717942
267,0.75735358162992,1.0873672240358756,1.8447208056657955
268,0.7655970891332622,1.0960426928990712,1.8616397820323334
269,0.7737810752523572,1.1046641575044434,1.8784452327568006
270,0.7818943895191044,1.113219891215006,1.8951142807341104
271,0.7899263540811612,1.1216986228762227,1.9116249769573839
272,0.7978667744344039,1.1300895491164908,1.9279563235508947
273,0.8057059478660401,1.1383823444223495,1.9440882922883898
274,0.8134346696942844,1.1465671690621462,1.9600018387564306
275,0.8150264752158568,1.151400849701055,1.966427324916912
276,0.8165339713515696,1.1529986449625342,1.9695326163141038
277,0.8181498230734809,1.1547116743359744,1.9728614974094554
278,0.8198712038929556,1.1565370238910004,1.976408227783956
279,0.8216951187806792,1.158471604306193,1.9801667230868722
280,0.8236184124526539,1.1605121591059193,1.9841305715585733
281,0.8256377780162554,1.1626552732620778,1.9882930512783332
282,0.8277497659388531,1.1648973821246023,1.9926471480634553
283,0.8299507933007105,1.1672347806437011,1.9971855739444115
284,0.832237153293185,1.1696636328461707,2.001900786139356
285,0.8346050249229581,1.172179981527705,2.006785006450663
286,0.837050482882829,1.1747797581229296,2.0118302410057587
287,0.8395695075497073,1.1774587927149014,2.0170283002646086
288,0.8421579950707626,1.1802128241460634,2.022370819216826
289,0.8448117674991793,1.1830375101930595,2.0278492776922388
290,0.8475265829417205,1.1859284377684531,2.0334550207101736
291,0.8502981456812153,1.1888811331132156,2.039179278794431
292,0.8531221162381504,1.19189107194482,2.0450131881829705
293,0.8559941213368718,1.1949536895269304,2.050947810863802
294,0.8589097637432499,1.1980643906279886,2.0569741543712388
295,0.8618646319422743,1.20121855933741,2.0630831912796843
296,0.8648543096256781,1.2044115687096608,2.069265878335339
297,0.8678743849615047,1.2076387902081502,2.0755131751696547
298,0.870920459619384,1.210895602922621,2.0818160625420052
299,0.873988157527238,1.2141774025355347,2.0881655600627727
300,0.8770731333371454,1.2174796100148515,2.094552743351997
301,0.8801710805801474,1.2207976800125269,2.100968760592674
302,0.8832777394918357,1.2241271089500205,2.107404848441856
303,0.8863889044926823,1.2274634427740931,2.1138523472667754
304,0.889500431309131,1.2308022843681652,2.1203027156772962
305,0.8926082437235671,1.2341393006064865,2.1267475443300534
306,0.8957083399433163,1.2374702290403417,2.133178568983658
307,0.898796798580841,1.2407908842074375,2.1395876827882785
308,0.9018697842392545,1.2440971635575224,2.1459669477967767
309,0.9049235526991809,1.2473850529891293,2.1523086056883103
310,0.907954455704812,1.2506506319941093,2.1586050876989216
311,0.9109589453487728,1.2538900784083524,2.1648490237571254
312,0.9139335780570864,1.2570996727687211,2.1710332508258077
313,0.9168750181770923,1.2602758022778002,2.1771508204548926
314,0.9197800411726863,1.263414964379529,2.183195005552215
315,0.9226455364326246,1.2665137699501834,2.189159306382808
316,0.9254685096989382,1.2695689461104698,2.195037455809408
317,0.9282460851236815,1.2725773386656867,2.2008234237893682
318,0.9309755069633345,1.2755359141820326,2.2065114211453674
319,0.9336541409211596,1.2784417617081292,2.212095902629289
320,0.9362794751486795,1.28129209415176,2.2175715693004396
321,0.9388491209182335,1.2840842493226212,2.2229333702408547
322,0.9413608129792355,1.286815690652621,2.2281765036318566
323,0.9438124096113358,1.2894840076058718,2.2332964172172076
324,0.9462018923881652,1.2920869157910768,2.238288808179242
325,0.9485273656657346,1.294622256789433,2.2431496224551677
326,0.9507870558098609,1.297087997711557,2.247875053521418
327,0.9529793101772005,1.2994822304972133,2.252461540674414
328,0.9551025958646142,1.3018031709718103,2.2569057668364243
329,0.9571554982416355,1.3040491576737867,2.261204655915422
330,0.9591367192808198,1.3062186504670348,2.2653553697478546
331,0.9610450757006537,1.3083102289525241,2.269355304653178
332,0.9628794969355824,1.3103225906932032,2.2732020876287855
333,0.964639022947506,1.3122545492661404,2.2768935722136465
334,0.9663228018928525,1.3141050321556762,2.2804278340485284
335,0.967930087659047,1.315873078501144,2.283803166160191
336,0.9694602372838534,1.3175578367124365,2.2870180739962898
337,0.9709127082707008,1.3191585619663866,2.290071270237087
338,0.9722870558126961,1.3206746135966032,2.2929616694092996
339,0.9735829299376018,1.3221054523890066,2.2956883823266083
340,0.9748000725855903,1.3234506377949224,2.298250710380513
341,0.9759383146311241,1.324709825073171,2.300648139704295
342,0.9769975728598073,1.325882762372139,2.3028803352319462
343,0.9779778469105632,1.3269692877623736,2.3049471346729367
344,0.978879216192972,1.3279693262297667,2.3068485424227387
345,0.9797018367890877,1.3288828866389182,2.308584723428006
346,0.9804459383485383,1.32971005867579,2.3101559970243284
347,0.9811118209851857,1.3304510097782691,2.311562830763455
348,0.9816998521831108,1.3311059820627849,2.3128058342458955
349,0.9822104637191769,1.3316752892546222,2.313885752973799
350,0.9826441486089132,1.3321593136291132,2.3148034622380265
351,0.9830014580819766,1.3325585029703935,2.31555996105237
352,0.9832829985929492,1.3328733675539643,2.3161563661469136
353,0.9834894288727689,1.3331044771588256,2.3165939060315948
354,0.9836214570256222,1.3332524581145035,2.3168739151401256
355,0.9836798376756857,1.3333179903878667,2.3169978280635526
356,0.9836653691676703,1.3333018047141945,2.316967173881865
357,0.9835788908247107,1.3332046797765498,2.3167835706012605
358,0.9834212802667418,1.3330274394371222,2.316448719703864
359,0.9831934507921226,1.3327709500238214,2.315964400815944
360,0.9828963488249085,1.3324361176750334,2.315332466499942
361,0.982530951429822,1.3320238857451097,2.314554837174932
362,0.9820982638966493,1.3315352322728216,2.313633496169471
363,0.9815993173954721,1.3309711675146967,2.312570484910169
364,0.9810351667038621,1.3303327315448543,2.3113678982487165
365,0.9804068880068774,1.329620991922671,2.310027879929548
366,0.9797155767704541,1.3288370414293351,2.3085526181997893
367,0.9789623456885385,1.3279819958741081,2.3069443415626467
368,0.9781483227040785,1.3270569919708592,2.3052053146749376
369,0.9772746491037931,1.3260631852852254,2.3033378343890183
370,0.976342477686437,1.325001748252544,2.301344225938981
371,0.9753529710041047,1.3238738682665072,2.299226839270612
372,0.9743072996759524,1.3226807458383112,2.2969880455142637
373,0.9732066407735733,1.3214235928259153,2.294630233599489
374,0.9720521762771159,1.3201036307328604,2.2921558070099763
375,0.9708450916011215,1.3187220890759739,2.2895671806770954
376,0.9695865741889458,1.3172802038211517,2.2868667780100975
377,0.9682778121745252,1.3157792158862969,2.284057028060822
378,0.9669199931101711,1.3142203697103896,2.281140362820561
379,0.9655143027589874,1.3126049118875756,2.278119214646563
380,0.9640619239504506,1.3109340898650692,2.27499601381552
381,0.9625640354976299,1.309209150703602,2.271773186201232
382,0.9610218111744727,1.3074313398990804,2.2684531510735533
383,0.9594364187515557,1.305601900264063,2.265038319015619
384,0.957809019088644,1.3037220708676185,2.2615310899562626
385,0.9561407652824091,1.301793086032086,2.2579338513144953
386,0.9544328018676043,1.299816174385233,2.2542489762528373
387,0.9526862640700149,1.297792557966269,2.2504788220362837
388,0.950902277109471,1.2957234513841671,2.246625728493638
389,0.9490819555512238,1.29361006102672,2.242692016577944
390,0.9472264027039872,1.291453584318757,2.238679987022744
391,0.9453367100629495,1.289255209027941,2.2345919190908905
392,0.9434139567960858,1.2870161126165665,2.230430069412652
393,0.9414592092720995,1.2847374616377856,2.226196670909885
394,0.939473520628363,1.2824204111746937,2.2218939318030566
395,0.937457930377228,1.28006610432073,2.217524034697958
396,0.9354134640491205,1.2776756716998494,2.21308913574897
397,0.9333411328708504,1.275250231024952,2.2085913638958026
398,0.9312419334776018,1.272790886693072,2.204032820170674
399,0.9291168476571011,1.270298729415851,2.199415577072952
400,0.9269668421244889,1.2677748358838519,2.1947416780083406
401,0.9247928683264649,1.2652202684632887,2.1900131367897537
402,0.9225958622732986,1.262636074923779,2.1852319371970776
403,0.92037674439735,1.2600232881957625,2.1804000325931123
404,0.9181364194367657,1.2573829261562484,2.175519345593014
405,0.9158757763430672,1.2547159914415962,2.1705917677846633
406,0.9135956882113806,1.2520234712860632,2.1656191594974437
407,0.9112970122320925,1.2493063373848852,2.1606033496169776
408,0.9089805896627604,1.2465655457806926,2.155546135443453
409,0.9066472458191484,1.243802036772099,2.1504492825912473
410,0.9042977900842767,1.24101673484333,2.1453145249276067
411,0.9019330159344467,1.2382105486137993,2.140143564548246
412,0.8995537009812054,1.235384370806572,2.1349380717877775
413,0.8971606070282752,1.2325390782346857,2.1296996852629606
414,0.894754480142496,1.2296755318043433,2.1244300119468393
415,0.8923360507378808,1.2267945765340176,2.1191306272718986
416,0.8899060336718998,1.223897041588541,2.113803075260441
417,0.8874651283531619,1.2209837403272954,2.1084488686804574
418,0.885014018859688,1.2180554703656428,2.103069489225331
419,0.8825533740670061,1.2151130136487664,2.0976663877157726
420,0.8800838477853281,1.21215713653714,2.0922409843224683
421,0.8776060789051111,1.209188589902851,2.086794668807962
422,0.8751206915503199,1.2062081092360546,2.0813288007863746
423,0.8726282952387555,1.2032164147608535,2.075844709999609
424,0.870129485048834,1.20021421155993,2.070343696608764
425,0.8676248417922282,1.1972021897072904,2.0648270314995187
426,0.8651149321918226,1.1941810244085012,2.059295956600324
427,0.8626003090644464,1.1911513761478283,2.0537516852122746
428,0.8600815115078821,1.1881138908417226,2.048195402349605
429,0.8575590650916777,1.1850691999981047,2.0426282650897822
430,0.8550334820513021,1.1820179208809465,2.0370514029322484
431,0.8525052614852195,1.1789606566796533,2.031465918164873
432,0.8499748895544756,1.1758979966827876,2.0258728862372632
433,0.8474428396844074,1.1728305164556865,2.020273356140094
434,0.8449095727681178,1.1697587780215575,2.0146683507896754
435,0.8423755373713752,1.1666833300456505,2.0090588674170258
436,0.8398411699386,1.1636047080221263,2.0034458779607265
437,0.8373068949996563,1.1605234344632644,1.9978303294629207
438,0.8347731253771408,1.157440019090668,1.9922131444678088
439,0.832240262393915,1.1543549590281437,1.9865952214220588
440,0.829708696080622,1.1512687389959537,1.9809774350765759
441,0.827178805382951,1.1481818315061503,1.9753606368891012
442,0.8246509583684332,1.1450946970587195,1.9697456554271526
443,0.8221255124325553,1.1420077843382848,1.96413329677084
444,0.8196028145040065,1.1389215304111224,1.958524344915129
445,0.8170832012488726,1.1358363609222655,1.9529195621711382
446,0.8145669992736134,1.1327526902924836,1.947319689566097
447,0.8120545253266713,1.1296709219149383,1.9417254472416097
448,0.8095460864985622,1.126591448351328,1.9361375348498902
449,0.8070419804203253,1.1235146515273444,1.9305566319476697
450,0.8045424954601976,1.1204409029272826,1.9249833983874802
451,0.802047910918418,1.1173705637876474,1.9194184747060654
452,0.7995584972200431,1.114303985289618,1.913862482509661
453,0.797074516105691,1.1112415087502345,1.9083160248559254
454,0.794596220820127,1.1081834658121907,1.902779686632318
455,0.7921238562986099,1.1051301786321135,1.8972540349307234
456,0.7896576593509365,1.1020819600672325,1.891739619418169
457,0.7871978588431191,1.0990391138603324,1.8862369727034514
458,0.7847446758766372,1.096001934822913,1.8807466106995503
459,0.7822983239652256,1.092970709016469,1.8752690329816946
460,0.779859009209144,1.0899457139318138,1.8698047231409578
461,0.7774269304669019,1.0869272186663888,1.8643541491332907
462,0.7750022795243983,1.08391548409949,1.8589177636238883
463,0.7725852412614599,1.0809107630653632,1.8534960043268232
464,0.7701759938157483,1.077913300524115,1.8480892943398635
465,0.7677747087440225,1.074923333730402,1.8426980424744246
466,0.7653815511807464,1.0719410923998522,1.8373226435805985
467,0.7629966799940275,1.0689667988731955,1.831963478867223
468,0.7606202479388882,1.0660006682780667,1.8266209162169549
469,0.7582524018078616,1.0630429086884607,1.8212953104963223
470,0.7558932825789193,1.0600937212818224,1.8159870038607417
471,0.7535430255607344,1.0571533004937463,1.8106963260544808
472,0.7512017605352842,1.0542218341702863,1.8054235947055703
473,0.748869611897808,1.0512995037178534,1.8001691156156614
474,0.7465466987941293,1.0483864842507054,1.7949331830448347
475,0.7442331352553581,1.0454829447360214,1.7897160799913796
476,0.741929030329993,1.0425890481365603,1.7845180784665533
477,0.7396344882134367,1.0397049515509083,1.779339439764345
478,0.7373496083749526,1.0368308063513185,1.774180414726271
479,0.7350744856820758,1.0339667583191516,1.7690412440012273
480,0.7328092105225151,1.0311129477779255,1.7639221583004407
481,0.7305538689235597,1.028269509723986,1.7588233786475458
482,0.7283085426690222,1.0254365739548128,1.753745116623835
483,0.7260733094137453,1.0226142651949734,1.7486875746087187
