step,Epot,Ekin,Etot
122,7793.100293189207,521.6382235248351,8314.738516714042
123,7708.444185271417,564.3289249570214,8272.773110228438
124,7796.221609307765,515.3342800750988,8311.555889382864
125,7930.230674639124,446.7297808070285,8376.960455446153
126,7853.710653330478,498.7008021074001,8352.411455437878
127,7541.950780130874,688.2799574860186,8230.230737616892
128,7208.661709550063,885.2515064830685,8093.913216033132
129,7150.015800913397,912.5392635310075,8062.555064444404
130,7488.147621183207,711.5771655841758,8199.724786767383
131,7874.62131831729,492.8680039337372,8367.489322251027
132,7849.118950479348,498.3272738784367,8347.446224357785
133,7641.476380258079,622.0630399896382,8263.539420247718
134,7531.185934477536,699.0606925457297,8230.246627023265
135,7480.526552188211,732.1044514437655,8212.631003631977
136,7446.282827962023,747.5309333194269,8193.81376128145
137,7463.27237579547,728.9331753873813,8192.205551182851
138,7593.029801035386,643.3096631869602,8236.339464222347
139,7841.769268650596,490.8752316901593,8332.644500340755
140,8088.937292304114,342.0500365890836,8430.987328893198
141,8156.167255829882,303.20356521739814,8459.37082104728
142,7946.005910694944,422.0920868253917,8368.097997520335
143,7681.856704492051,571.5490573200148,8253.405761812066
144,7650.161147308952,602.3242516292378,8252.48539893819
145,7694.932659060307,591.7532036949322,8286.68586275524
146,7585.370716414211,658.6338305597492,8244.00454697396
147,7475.058718546756,717.6352698469891,8192.693988393745
148,7640.386124447847,615.4206532831092,8255.806777730955
149,8008.216907919345,416.8774476051844,8425.09435552453
150,7960.384009144483,445.69939773543064,8406.083406879914
151,7503.237876720277,694.9867242023236,8198.2246009226
152,7312.387128019012,816.3606505075663,8128.747778526578
153,7444.257551232279,752.915451512542,8197.173002744821
154,7558.369519539884,686.5777266983093,8244.947246238193
155,7502.40315277319,705.3424542772758,8207.745607050467
156,7472.6129200795185,714.6366781987375,8187.249598278256
157,7581.1426150595535,654.7493687060238,8235.891983765578
158,7668.336553147249,610.9960361126826,8279.332589259931
159,7575.308353158574,663.1628592701081,8238.471212428682
160,7440.674000798151,738.3081157409779,8178.982116539129
161,7455.183678537152,728.5256820082564,8183.709360545408
162,7631.86378602678,626.1023917176959,8257.966177744476
163,7818.921741495342,521.9338410970284,8340.85558259237
164,7831.198668404085,514.691303892348,8345.889972296432
165,7717.361770585233,580.9479454288211,8298.309716014053
166,7618.476501557455,643.4850338157969,8261.961535373252
167,7561.024442667221,673.2348828688558,8234.259325536077
168,7615.564758041573,630.4713640463576,8246.036122087931
169,7829.831437144616,494.2865734360978,8324.118010580714
170,8114.845781294254,322.5156513481583,8437.361432642412
171,8251.041877610585,251.33156870258856,8502.373446313173
172,8035.156371388422,377.0709468550315,8412.227318243453
173,7694.727583024986,578.5405044305122,8273.268087455499
174,7528.0673038555515,681.3291515736728,8209.396455429225
175,7635.192071008451,618.8975934964105,8254.089664504862
176,7933.204775654927,443.51293060299395,8376.717706257921
177,8124.676694237666,339.0907950704041,8463.767489308071
178,7868.546614204428,482.90513951442733,8351.451753718855
179,7422.136252406015,736.3162616702464,8158.452514076262
180,7275.990300858357,827.3121801394899,8103.302480997847
181,7468.865647449659,713.3015517626246,8182.167199212284
182,7767.648769949301,531.8349820163785,8299.48375196568
183,7897.369518445983,452.7895736987245,8350.159092144708
184,7752.710401099691,534.3518531748626,8287.062254274553
185,7567.4979583724835,648.8016455755659,8216.29960394805
186,7540.822382950245,678.9914845799474,8219.813867530193
187,7574.435512034387,672.8906940719872,8247.326206106374
188,7512.397609952847,702.4202135968977,8214.817823549745
189,7553.952794424729,666.0125614259035,8219.965355850632
190,7890.394176775285,471.1758972043589,8361.570073979643
191,8207.810048208188,300.75322691752893,8508.563275125716
192,8037.777186182196,389.1653019621707,8426.942488144367
193,7658.645153018738,612.66078246927,8271.305935488008
194,7386.057323167396,780.3170890283134,8166.37441219571
195,7319.321764226836,820.0499545060786,8139.371718732915
196,7465.20311616421,734.023606751854,8199.226722916064
197,7673.02405453044,606.9652534918432,8279.989308022283
198,7826.71194533535,513.9118294014125,8340.623774736763
199,7851.656873741507,503.92935178833363,8355.586225529842
200,7701.929992685414,586.6784839061011,8288.608476591515
201,7604.811396132285,635.2452663899401,8240.056662522225
202,7755.937813087402,556.3812817726657,8312.319094860068
203,7840.292552119983,522.4247558666667,8362.71730798665
204,7559.742284042826,673.5015334176078,8233.243817460434
205,7336.091789694065,794.4811349530507,8130.5729246471155
206,7501.626865694441,695.52528507184,8197.152150766282
207,7859.815562014421,497.3697627647488,8357.18532477917
208,7927.881156475144,448.38026720522,8376.261423680364
209,7811.562264806448,515.7002873812529,8327.262552187702
210,7671.794522259116,608.8884424830059,8280.682964742122
211,7471.560905923354,726.6283717551846,8198.189277678539
212,7366.126520865328,789.4669831178513,8155.593503983179
213,7451.420082256456,734.7661641053776,8186.186246361834
214,7730.554163498969,565.6744604574283,8296.228623956396
215,8022.712972853039,400.700577615544,8423.413550468584
216,7957.702776870666,446.45850314096197,8404.161280011627
217,7506.0718397243045,697.0431606623167,8203.11500038662
218,7300.513965511121,808.8340714394848,8109.348036950605
219,7691.511538519045,591.2155872369607,8282.727125756006
220,8148.50814508359,336.54651118955286,8485.054656273143
221,8091.296149147686,349.67338737931937,8440.969536527005
222,7836.6981625113,491.2407757147018,8327.938938226001
223,7722.27459288078,556.3649524454975,8278.639545326278
224,7808.811348814261,513.8780400883704,8322.68938890263
225,7838.159742538147,502.173576805918,8340.333319344065
226,7682.507747501753,591.0755856168112,8273.583333118564
227,7538.120020541154,681.4780757540984,8219.598096295253
228,7528.906182252038,687.9532964693102,8216.859478721348
229,7672.8209261270995,607.0220195545887,8279.842945681688
230,7759.003896381761,564.5700874175024,8323.573983799262
231,7566.81963836133,672.1539623005091,8238.973600661839
232,7341.912407108635,798.5445740469676,8140.456981155603
233,7403.835775956402,765.5145879711897,8169.350363927592
234,7671.67559988468,611.3190895035826,8282.994689388262
235,7854.5298339922,502.29731239279124,8356.82714638499
236,7795.719001995228,535.1354384969637,8330.854440492192
237,7605.461775352419,637.5563523505426,8243.018127702962
238,7619.866104799048,636.5759773630176,8256.442082162066
239,7752.214902642858,576.3270599790574,8328.541962621915
240,7671.690241062022,614.9237069926075,8286.61394805463
241,7551.573010840866,677.1270606880703,8228.700071528936
242,7587.117677184303,649.6401683262338,8236.757845510536
243,7737.182163575066,555.4763940053754,8292.658557580442
244,7856.635389480635,473.6238762289737,8330.259265709608
245,7962.429695775329,407.84469064565593,8370.274386420984
246,8032.619934881758,370.96225177276267,8403.582186654521
247,7968.202743186263,411.90515933326265,8380.107902519527
248,7804.872247462963,514.2732881684427,8319.145535631405
249,7639.6386310773605,616.0897256153123,8255.728356692673
250,7592.950877207112,637.7854498187099,8230.736327025823
251,7807.633028116541,500.2935667088572,8307.926594825398
252,8211.513689486135,272.8943618286105,8484.408051314746
253,8240.285229052703,264.70560572384363,8504.990834776547
254,7709.061948968919,565.4617560416883,8274.523705010608
255,7249.188527751806,839.794596810033,8088.983124561839
256,7248.502431409185,846.8645278872493,8095.366959296434
257,7583.509729015078,646.0526403196963,8229.562369334773
258,7935.171507681665,432.4657820955277,8367.637289777193
259,8048.162883737475,355.6065432595956,8403.76942699707
260,7966.879394224383,399.4593463871395,8366.338740611522
261,7832.807311464546,484.3275396613422,8317.134851125888
262,7700.622517528989,565.0300239336786,8265.652541462669
263,7673.507647253236,584.458357368199,8257.966004621436
264,7768.80051885291,537.6391401199832,8306.439658972893
265,7805.390673075301,522.2607028264455,8327.651375901745
266,7681.906955803978,594.7330623797159,8276.640018183694
267,7542.9053651455415,677.2729688155193,8220.178333961061
268,7565.3778464734905,667.5420522068479,8232.919898680339
269,7730.5908069597435,577.336392743845,8307.927199703588
270,7798.252672465902,536.22544970555,8334.478122171451
271,7667.454899607761,603.5392817293279,8270.99418133709
272,7492.993253792283,703.2615940209856,8196.254847813268
273,7405.449388426407,753.5684699604695,8159.0178583868765
274,7481.984237974329,708.0533703386443,8190.037608312973
275,7682.436307745288,602.1032702672971,8284.539578012585
276,7710.99452338691,599.0348357753974,8310.029359162309
277,7436.195113119306,757.3064536194978,8193.501566738803
278,7213.915535227123,888.2884392977571,8102.20397452488
279,7286.252265462847,842.8348785182571,8129.087143981104
280,7615.561423595015,644.0397721939104,8259.601195788926
281,7943.474809366734,451.0222431466348,8394.497052513369
282,7958.549344391837,440.08673092132057,8398.636075313158
283,7700.780248141525,574.1945988635755,8274.9748470051
284,7656.69207710903,595.3609085849397,8252.05298569397
285,7865.864561553208,490.0549816337925,8355.919543187
286,7818.215329667205,508.2820760841455,8326.49740575135
287,7650.053927993166,599.4023552472729,8249.456283240439
288,7681.267564052026,588.382264135475,8269.649828187501
289,7820.437821000224,517.1482115568972,8337.586032557121
290,7811.255945149689,520.767928125108,8332.023873274797
291,7686.418659051521,585.7048830981006,8272.123542149622
292,7666.957364824522,593.5516399106201,8260.509004735142
293,7799.173800915709,514.8009796893014,8313.97478060501
294,7926.835121270062,450.41469504375146,8377.249816313813
295,7773.069783216625,548.6589552219846,8321.728738438609
296,7418.661889152039,754.8480896874458,8173.5099788394855
297,7283.182948761917,841.0857412518221,8124.26869001374
298,7438.5248835840575,756.0106979142261,8194.535581498283
299,7641.188386553195,633.4406676496475,8274.629054202844
300,7715.292862443491,582.0547261525803,8297.34758859607
301,7649.352362180243,612.3187796995686,8261.671141879811
302,7601.526512666653,624.0710884479025,8225.597601114556
303,7806.229879383461,509.7037179869234,8315.933597370384
304,7976.665274027119,429.3300392145317,8405.99531324165
305,7694.664446048064,597.4460125491834,8292.110458597248
306,7215.013124032831,872.2315905130522,8087.244714545883
307,7088.945817322064,947.3450935073798,8036.290910829443
308,7419.391002628441,751.0618549920052,8170.452857620447
309,7932.682928991481,446.64949861330524,8379.332427604786
310,8225.282899889537,270.072615501622,8495.355515391158
311,8131.048478309508,310.6452508466376,8441.693729156146
312,7915.50950749771,436.13980961424306,8351.649317111953
313,7759.399437093446,531.0060929019778,8290.405529995423
314,7735.751740580295,544.3350236453243,8280.08676422562
315,7857.579330431067,476.9041059713715,8334.48343640244
316,7941.130788307789,434.03022742586995,8375.161015733658
317,7807.834277413096,513.2316136645431,8321.06589107764
318,7585.777843214431,630.799071868836,8216.576915083268
319,7630.585485859124,603.2867383749516,8233.872224234075
320,7884.555947609834,460.0888777638522,8344.644825373687
321,8027.88490861385,380.171641109854,8408.056549723704
322,7920.78658352016,445.7215158444322,8366.508099364592
323,7700.0530539432475,574.1756612570805,8274.228715200328
324,7615.631450926982,626.359707021543,8241.991157948525
325,7685.810016017925,589.9558070911044,8275.765823109028
326,7759.629913573246,537.0527531316291,8296.682666704875
327,7893.083383474808,451.7940488261323,8344.87743230094
328,8048.142493241993,360.2175534928014,8408.360046734795
329,8017.521634245066,371.8232482669755,8389.344882512041
330,7785.824554093705,502.92930556446873,8288.753859658174
331,7535.463922703602,652.9714629829003,8188.435385686503
332,7446.290142745588,716.5283741957924,8162.818516941381
333,7520.312306828155,681.8937421352035,8202.206048963359
334,7687.435006683562,581.7595279449175,8269.19453462848
335,7951.477945199916,427.42318684830167,8378.901132048217
336,8154.133544265429,323.093703819423,8477.227248084851
337,7963.00001025621,420.55336640309633,8383.553376659307
338,7676.375378176437,575.6849203232343,8252.060298499671
339,7647.54235204086,591.4772734125836,8239.019625453444
340,7828.0032320833725,483.9579198649799,8311.961151948351
341,8003.231497367589,379.0423574460656,8382.273854813655
342,7987.713756575001,388.3893766233431,8376.103133198343
343,7766.941173932068,520.6417114898443,8287.582885421913
344,7530.159057543033,662.6640749354511,8192.823132478485
345,7514.74841686069,681.2759275475278,8196.024344408217
346,7680.186797725345,597.2233235019222,8277.410121227267
347,7767.160106788593,547.5172477443393,8314.677354532932
348,7698.8424129687755,588.7298556228257,8287.5722685916
349,7516.1480938790055,696.925869664435,8213.07396354344
350,7353.559969761459,789.2095761619607,8142.76954592342
351,7396.386712464571,763.1575873925343,8159.544299857105
352,7635.803874303847,625.3778078348363,8261.181682138684
353,7843.1637525138485,509.1274651109797,8352.291217624828
354,7792.217723415696,538.2154585816027,8330.4331819973
355,7561.147868758412,672.5864811588806,8233.734349917293
356,7377.241092290228,788.2329255078129,8165.474017798041
357,7297.259374052286,842.0251452728388,8139.284519325125
358,7288.566790502233,846.351751540271,8134.918542042504
359,7350.923470890388,805.18732297729,8156.110793867678
360,7475.182714915299,727.1677750029706,8202.35048991827
361,7624.6406553857805,629.3324235890556,8253.973078974836
362,7812.75808108085,508.62287673888284,8321.380957819732
363,7974.555981949089,417.18199864055896,8391.737980589649
364,7848.853141369284,492.50498349619136,8341.358124865475
365,7491.89685545229,696.2093575365548,8188.106212988845
366,7349.05883656989,777.8520850284009,8126.910921598292
367,7677.001407990974,589.1656837323657,8266.16709172334
368,8174.07270183284,314.98743703102474,8489.060138863864
369,8147.306020103703,328.7384137002776,8476.044433803982
370,7611.767676160073,627.0679789398084,8238.835655099881
371,7280.938039935317,819.0435966105192,8099.9816365458355
372,7534.59929736639,679.5701318444396,8214.16942921083
373,7984.593225347057,428.37119119716635,8412.964416544224
374,7996.671172886794,393.8954277410829,8390.566600627877
375,7843.848247285462,463.9033631617605,8307.751610447223
376,7891.900674809703,441.24314645111826,8333.143821260821
377,7970.007797033008,404.02621793778354,8374.034014970792
378,7859.365767902349,474.1642826214378,8333.530050523786
379,7608.701128277652,635.4927038619052,8244.193832139557
380,7333.297371556236,808.0471882293804,8141.344559785616
381,7254.065313379101,843.6770306467808,8097.742344025882
382,7683.681716135311,595.5966500782688,8279.27836621358
383,8206.8603011615,319.78919667764376,8526.649497839144
384,8007.442418866158,421.7598331147885,8429.202251980947
385,7468.661559236625,725.3361031819852,8193.997662418611
386,7238.187983457548,856.1158189004548,8094.303802358003
387,7462.9106755676885,719.550800233868,8182.461475801557
388,7814.950883820161,513.3164487359248,8328.267332556086
389,7846.45972660667,488.7353132277303,8335.1950398344
390,7612.698369105664,620.8686369985714,8233.567006104235
391,7504.141004408043,683.1857244111932,8187.326728819236
392,7713.190511226141,569.5374406479506,8282.727951874092
393,7895.105496852688,478.92282345986786,8374.028320312556
394,7643.509786467127,618.24936004472,8261.759146511848
395,7335.399574313359,794.0256282450575,8129.4252025584165
396,7432.001136797027,743.7647866793609,8175.765923476389
397,7828.721005800742,529.3926033124351,8358.113609113178
398,7936.96349126628,468.3269226315144,8405.290413897794
399,7607.479804202658,642.8984679090283,8250.378272111686
400,7346.061234579695,785.242061510909,8131.303296090604
401,7509.60646726748,681.3469231282805,8190.953390395761
402,7997.484806392769,411.90875599283146,8409.393562385601
403,8109.693405056771,349.0766152426005,8458.770020299371
404,7796.16561072407,520.6317862426524,8316.797396966722
405,7615.067361707452,643.4861680911214,8258.553529798573
406,7586.322380683112,654.1696342141408,8240.492014897252
407,7800.064001349939,539.7401815585963,8339.804182908534
408,7935.48240807515,458.3927560342112,8393.87516410936
409,7880.556609426161,478.96564937453394,8359.522258800695
410,7815.892976432136,514.5516300353743,8330.44460646751
411,7767.407382990106,540.3805942948951,8307.787977285001
412,7696.952982668708,584.7274291840095,8281.680411852718
413,7528.325813839337,690.9244636223426,8219.250277461679
414,7282.136495144618,838.853479802789,8120.989974947406
415,7158.534737955338,907.9773379918222,8066.51207594716
416,7345.8668326831885,794.7745345747088,8140.641367257897
417,7711.595305385827,585.691172048936,8297.286477434762
418,7816.839100143592,525.1836031116226,8342.022703255214
419,7545.927646044921,676.2329792829142,8222.160625327835
420,7313.867202763277,814.7199981418845,8128.587200905162
421,7407.121008778177,769.2784218037366,8176.399430581914
422,7673.87267500044,621.4894472109714,8295.36212221141
423,7758.61236653025,568.5988002929248,8327.211166823176
424,7589.733501953469,658.9253151533156,8248.658817106785
425,7397.799614219754,761.3499765139178,8159.149590733672
426,7454.322246423387,715.8832471470284,8170.2054935704155
427,7838.369096730341,480.53059283709587,8318.899689567437
428,8299.365573613393,213.1265514986545,8512.492125112049
429,8349.404928011056,188.2908050523393,8537.695733063396
430,7890.089939260655,450.1297935433566,8340.219732804011
431,7477.650381783629,689.9725089841637,8167.622890767793
432,7578.331211880152,637.2818866165455,8215.613098496699
433,8051.1274883129645,382.13082884983,8433.258317162794
434,8200.729136888564,303.125159957477,8503.85429684604
435,7801.896809109745,517.7414348802354,8319.63824398998
436,7460.60065512434,707.070083143526,8167.670738267866
437,7564.9236722445885,644.1354596526828,8209.059131897271
438,7882.3986113528545,461.7964330847983,8344.195044437653
439,7910.458043401717,441.47435421321535,8351.932397614932
440,7618.810535017839,607.3252392470133,8226.135774264852
441,7416.744080344555,735.3440322918252,8152.08811263638
442,7500.4386938175685,693.5800610674563,8194.018754885024
443,7795.493482708381,524.7112409778283,8320.204723686209
444,8021.848325076969,390.99675635830897,8412.845081435278
445,8002.287763392624,393.53576153119104,8395.823524923815
446,7871.334280426425,475.4164001435456,8346.75068056997
447,7687.452480171797,595.6411349121479,8283.093615083944
448,7462.263663048916,730.9302215378699,8193.193884586786
449,7368.0150757252,785.3096983575144,8153.324774082715
450,7496.101410324542,711.1102726121401,8207.211682936682
451,7686.8977987508615,597.1467204526137,8284.044519203475
452,7771.378294708965,544.1605652146516,8315.538859923616
453,7744.76704922415,560.7693633484346,8305.536412572585
454,7659.551643492304,621.4682433361447,8281.019886828448
455,7478.444308722872,729.9120513469157,8208.356360069787
456,7329.164715340749,817.1475148466674,8146.312230187416
457,7360.4283089154615,804.6095635773677,8165.037872492829
458,7517.134535948169,713.3683244433512,8230.50286039152
459,7697.517618196687,605.1019700287499,8302.619588225438
460,7787.529883258177,545.9057508158146,8333.43563407399
461,7751.128228173784,562.3667974361005,8313.495025609884
462,7619.932757920522,638.6464559941273,8258.579213914649
463,7456.023666471627,733.1245626450516,8189.1482291166785
464,7379.018054904924,777.5410539976592,8156.559108902583
465,7446.929182434517,745.6252000203954,8192.554382454913
466,7510.213049551144,723.0005611746753,8233.21361072582
467,7378.249059700558,799.7083062518552,8177.957365952413
468,7248.882694040091,863.0358222297824,8111.918516269874
469,7429.135964927035,764.2722768522436,8193.40824177928
470,7652.073045055709,636.1327678647982,8288.205812920507
471,7645.795929804346,633.775669790003,8279.571599594348
472,7463.356890140767,741.0831220231922,8204.44001216396
473,7252.749130529388,857.7806377893937,8110.529768318782
474,7273.792693279507,839.970443581309,8113.763136860816
475,7533.566742801766,691.5150345791144,8225.081777380881
476,7718.578053942207,582.8803901131433,8301.45844405535
477,7699.741155564293,601.8004399357669,8301.54159550006
478,7495.905711131602,728.4123707648936,8224.318081896496
479,7282.580024165715,851.8825648432183,8134.462589008934
480,7313.6729308060785,829.8239817966929,8143.496912602772
481,7588.468791955206,669.1093770300968,8257.578168985303
482,7786.28496357202,557.0877226821756,8343.372686254195
483,7650.149408407833,625.3343854432109,8275.483793851045
484,7485.181026569404,712.9513502422182,8198.132376811622
485,7584.262701240636,664.3779366193139,8248.64063785995
486,7702.268032945825,592.1049970394504,8294.373029985276
487,7718.534365241234,573.5396402470501,8292.074005488284
488,7709.978576129957,585.0350123497549,8295.013588479713
489,7631.765463390264,629.0011481058743,8260.766611496138
490,7628.415810876894,634.0070504027274,8262.422861279621
491,7711.398061083818,597.3735814113177,8308.771642495136
492,7651.637314451652,633.4352133566188,8285.07252780827
493,7453.663732964338,735.6822951920994,8189.346028156438
494,7416.87749081255,737.0119699887326,8153.889460801282
495,7736.539756210795,532.5603578107787,8269.100114021574
496,8172.1809007573065,275.6112044761685,8447.792105233475
497,8188.312310830871,266.06599783502384,8454.378308665895
498,7751.938515813457,528.0021650664498,8279.940680879907
499,7320.999060066754,801.1730812054006,8122.1721412721545
500,7193.895426808257,889.6713897206996,8083.566816528957
501,7408.904022080063,767.1964436195161,8176.100465699579
502,7775.115986557098,553.2012783792999,8328.317264936399
503,7973.056743294111,435.5244479164792,8408.58119121059
504,7874.11553183841,481.99672527102143,8356.112257109431
505,7728.80037843843,563.8744002449503,8292.67477868338
506,7696.40853339509,587.3632707826405,8283.77180417773
507,7692.927067965768,594.5917438706571,8287.518811836426
508,7612.633122091858,642.8031395406573,8255.436261632516
509,7510.606658156526,701.9480641232202,8212.554722279745
510,7509.002380987761,706.9276783723219,8215.930059360084
511,7572.452416770611,674.8242941567324,8247.276710927345
512,7585.036666599058,661.8389699924921,8246.87563659155
513,7600.3255606381545,646.3493482137053,8246.674908851859
514,7655.204241253213,617.3776936896915,8272.581934942904
515,7608.332699704621,644.8681602463238,8253.200859950945
516,7466.420813440045,720.0995165062081,8186.520329946254
517,7459.57254220916,721.7472348788301,8181.319777087991
518,7639.221521772739,624.8209305184829,8264.042452291222
519,7758.641108605624,555.6923729438691,8314.333481549493
520,7748.503637887136,549.8545230885928,8298.35816097573
521,7816.6510938620295,513.0463193923226,8329.697413254353
522,7873.838944823181,496.3145402383682,8370.15348506155
523,7655.066018720893,622.1629393760165,8277.22895809691
524,7404.266848691978,758.7053498606774,8162.972198552656
525,7479.71795241989,723.7457795787145,8203.463731998605
526,7606.1798134989385,658.4719949715025,8264.65180847044
527,7475.861327589155,713.130407065909,8188.991734655064
528,7465.470594496614,706.2341467717587,8171.704741268372
529,7770.989036633035,528.2385907485382,8299.227627381573
530,8061.9032078051405,366.7228458386256,8428.626053643766
531,7962.144046232797,422.01220427089936,8384.156250503696
532,7679.761661903679,591.093124835898,8270.854786739577
533,7512.890591036257,709.7087873706957,8222.599378406952
534,7397.850495788995,776.4289055212815,8174.279401310277
535,7438.721753967911,759.2751933253926,8197.996947293304
