x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
0.3335430458108081,0.3320654502857445,0.3324124076928842,1.004064046801684,0.33542672240144683,1.667772360136834,0.9994190520382593,0.3348778110037426,0.9991354217416644,0.9997034331550756,0.9999328610853908,1.6654875259708013,1.6684059220602598,0.3321301017915198,1.6658362065502528,0.9976773777304734,1.6658883606190333,1.6662218931241244
0.3338276937586477,0.3315926536858927,0.3314680101668115,1.0073290578672092,0.33701471992242116,1.6689751387790446,0.9991705857281705,0.33597467618013194,0.9982595047371902,0.9994913924788597,1.0000441421811639,1.6646714722236338,1.669769847310261,0.3308665850935129,1.6649765212605085,0.9956103894683105,1.6654689749348253,1.665488634223404
0.33424669638052196,0.3324578454385023,0.3304782898574473,1.0092688417575308,0.337759078529123,1.670353470809665,0.9994825163060739,0.33631122275290876,0.99735084588522,0.9994308864286325,1.0004589219942774,1.6644622526322839,1.670503202875897,0.3294887242983674,1.6640637579698339,0.993967935352932,1.665656690201605,1.6642588205291766
0.33482856417664947,0.33484308028516513,0.3294297228974894,1.0097640508765329,0.3375854004445264,1.6719446534857203,1.0004208973857898,0.3357955645932015,0.9963767222316356,0.9995479743813142,1.0012015857141854,1.6649246151232007,1.6705452928209448,0.32795309125110866,1.6630755916306925,0.9927790405891659,1.6665362226980862,1.6624479294145904
0.335565537651592,0.33853985597839664,0.3283168310374189,1.0091356192659025,0.33670252105406656,1.6737433517991889,1.001875011720195,0.3345830639314774,0.9952975902919485,0.9998174833779074,1.0021898302554408,1.6659304960062897,1.6700517738721294,0.32622902414886307,1.6619871043500078,0.9919166899510412,1.6680137997672002,1.6601044155409328
0.33642204849965734,0.34299426240206343,0.3271322115894682,1.0080780500217974,0.3355434813047667,1.675724846171653,1.003585796658481,0.3330370747858518,0.9940749139832133,1.0001724721204865,1.0032747202874654,1.6671894210344451,1.66935911748428,0.3242972333896061,1.6607692839968258,0.9911210406453299,1.669838426195842,1.6573855994287663
0.3373518291563241,0.3474403904636748,0.32585199844845225,1.0074976421077306,0.33464379557158735,1.6778754312971678,1.0052191777164787,0.3316303280456165,0.9926783360097257,1.0005271744628867,1.0043034363484324,1.6683231666553802,1.6688957704500271,0.32214459032801035,1.6593906687592852,0.9900574393343746,1.6716649875396867,1.6545038373051582
0.33831362211984145,0.3511334561129787,0.3244260797846908,1.0082648796452747,0.33448493277612423,1.680210094431647,1.0064764351908042,0.33080682352879115,0.9910883023416815,1.0008008415948018,1.005174141475861,1.668978167325904,1.6690572219265793,0.31975608014234536,1.6578208550616615,0.9883966912394873,1.6731584093227556,1.6516529659787698
0.33927902947329286,0.3536405090073784,0.3227794542693607,1.0109272766140274,0.3353448726663724,1.6827728402225735,1.0072102660341486,0.3308407323142516,0.9892918915589192,1.0009347224182377,1.0058666259286735,1.668947301291926,1.6700809512907584,0.31710582291006206,1.656034327511958,0.9858963678228543,1.6741125812665163,1.648934427398689
0.3402348729324018,0.35505260628505364,0.32082313616645,1.0155085580144405,0.3372102155297389,1.6856287188167351,1.0074953990944062,0.3317430858273227,0.987272254997897,1.0009028657530237,1.00644817051855,1.6682495457499633,1.6719703689383694,0.3141493151221823,1.6540133008111877,0.9824568850991138,1.674532281010999,1.6463084193321647
0.341187865513815,0.3559740123861206,0.3184669060684811,1.021527378670463,0.3397911213193399,1.6888584305825287,1.0076141487302448,0.33325771538182963,0.9849953360450918,1.0007202641250006,1.0070590238173311,1.6671231673729345,1.6745033801725384,0.31081831128962634,1.6517475042682674,0.9781316937586093,1.6746347140648903,1.643589026432887
0.3421742742388822,0.3572980879625697,0.31562823874019086,1.028223225133874,0.3426330654086802,1.6925588441518884,1.0079617450248393,0.33494763810318073,0.9824001382515953,1.0004470231498075,1.0078800812228315,1.6659343857224662,1.6773206295197765,0.3070187355036296,1.649227932260708,0.9730882278949473,1.6747738953324962,1.640483832377636
0.3432664141180774,0.35991934415124544,0.3122379751876251,1.0348456413225002,0.3452739665063453,1.6968441888980237,1.0089172528810963,0.3363333811626391,0.9793983937962727,1.0001807840615158,1.0090862979373616,1.6650494465538441,1.680053737989512,0.3026322821687488,1.646433294519964,0.9675351046925887,1.6753326670637458,1.6366598269888937
0.34456460434871156,0.3645062286066927,0.30824445368065506,1.040887972931696,0.34738583139698853,1.7018411392824169,1.0107319494525868,0.33703590341799367,0.9758853707442473,1.000030685808002,1.0107974324439608,1.6647241510799862,1.6824496062412786,0.2975234456500884,1.643312641601314,0.9616399154527276,1.6766281100902571,1.631810557770396
0.3461729025314853,0.37136989656351826,0.3036134351452789,1.0462277047936395,0.34885938511291303,1.7076780633005317,1.0134656820220074,0.33688844410374313,0.9717580499524686,1.0000783563037963,1.0130469448848785,1.6650391748733138,1.6844604514739638,0.291552811422083,1.6397720954397739,0.9554598266994065,1.6788510534372305,1.625705721939967
0.34817100442487653,0.3804223754878847,0.2983181876123074,1.0511696015606922,0.3498165561640337,1.714476362900817,1.0169794208881113,0.3359915354286536,0.966932891120137,1.0003458000902448,1.0157868909062586,1.6658840671360602,1.6862794550452003,0.2845937191860523,1.6356743475027729,0.9489008072704574,1.6820412463363024,1.618215730939137
0.3505987068821906,0.3912187676848361,0.29231791772414095,1.0563902699741758,0.3505585559872004,1.7223494968761388,1.0209828312889713,0.33469335092520747,0.9613545731849723,1.0007903563411393,1.018927057343888,1.6669844124101367,1.688308070207976,0.2765461182804007,1.630855931213006,0.9417148853345619,1.6860963561676543,1.6093123421734024
0.35345713645679905,0.40308872002603124,0.2855335009844229,1.0627835285620728,0.35147194927959574,1.7314041548328996,1.0251320034723495,0.33349289517922953,0.9549901227518597,1.0013293848486908,1.0223859328883151,1.6679697081752558,1.691054771453919,0.2673427904047993,1.6251609804013578,0.933538100833753,1.6908136023113811,1.5990507171372674
0.3567135748200013,0.41535870811285625,0.2778418204649867,1.0712127165782523,0.35292148319472344,1.7417310775354442,1.0291582974508933,0.33288596257770137,0.9478094528769343,1.0018789572556823,1.0261278986240054,1.6684772666137226,1.694990655445302,0.2569492105792111,1.6184837901814781,0.9239640724165689,1.6959530269416752,1.5875420283305606
0.36029331292321054,0.4276201571949936,0.2691148206343863,1.082210448746662,0.3551614889103068,1.7533774544290335,1.0329823574421144,0.33319850959297753,0.9397620441741557,1.0023881596842903,1.0301740223755085,1.668268270845573,1.7004145090649763,0.24536387906015694,1.610808204370207,0.9126402524036112,1.7012892401051345,1.5749328680427017
0.364060204197417,0.43991589554265714,0.25932118368505913,1.09573026455433,0.3582957892799938,1.7663040424062662,1.0367528338715355,0.3344702106295932,0.9307678280168032,1.0028600701571786,1.0345875364690555,1.6673078299363295,1.7073852053785752,0.23262630536992862,1.6022314871857484,0.8993676146099943,1.706597931915812,1.561417766793722
0.36780877802515766,0.4527052800885073,0.24870152423733607,1.1110527827646661,0.3622993704181523,1.7803400941929914,1.0407758346398586,0.33643957404237046,0.920743961186426,1.0033579441637417,1.039440027449999,1.6657651133711993,1.7157439830932186,0.21883737282147261,1.5929664629466855,0.8841827367623274,1.7115200580031662,1.547319101792723
0.371283886899934,0.4665989152193459,0.23803938366511387,1.1268215517199536,0.3670854703917256,1.795152060126545,1.0453560068620324,0.33863009576636804,0.9096835182316042,1.003995947055372,1.0447610296912357,1.663935320456715,1.7251938990313689,0.20419763327237866,1.583330766622785,0.8674087476332475,1.7152660386042005,1.5332597287500735
0.37421344605974005,0.481984054544733,0.22899101505578856,1.14113695059531,0.3725805544978009,1.8102365325114065,1.050607593256681,0.3404795298594316,0.8977908025203453,1.004915681813534,1.0504627132825177,1.6621344118182786,1.7353778194015392,0.18907267601483238,1.5737502092339963,0.8496777090105437,1.716225846691591,1.5203624538319296
0.376326669266863,0.4986548746689504,0.22398312370657902,1.1519914182595246,0.37877471769804016,1.8249419759719596,1.0562946985042085,0.3414379927382154,0.8856727020485605,1.006256503896584,1.0562118226990904,1.6606296774120213,1.745918439960544,0.1740884061023198,1.5648027994511238,0.8319352692639082,1.7120150266649905,1.5100638816865157
0.3773528169142403,0.5155099184862623,0.22451650050363647,1.1587413336669417,0.38574162137176604,1.838535066690601,1.0617506644052659,0.3409998888708029,0.8745729110048326,1.008124806521742,1.0612070027628535,1.6596498465935854,1.7564282987606195,0.16020843210455696,1.5572836446631693,0.8154103022241689,1.7011465396136165,1.5028204048413376
